TotalDisplacement 60511993
MaxDisplacement 9866
NumCells 51382
c49840 -62172 53984
c29023 -62172 31304
c22329 -62172 -51856
c36773 -62172 -23632
c22555 -61380 -35224
c28781 -62172 -8512
c49619 -62172 -27664
c49594 -62172 4592
c2052 -62172 8120
c2032 -61644 8120
c35298 -60720 -56896
c2754 -62172 37352
c9985 -62172 22232
c35217 -62172 60032
c37020 -62172 10640
c31816 -62172 56
c31502 -62172 -54880
c28858 -62172 35840
c4004 -61644 -8512
c42904 -61380 17696
c43227 -62172 34328
c40189 -62172 -47824
c43243 -62172 -4480
c43255 -62172 -51352
c28557 -62172 53480
c31550 -62172 -40768
c28541 -62172 56000
c40180 -62172 -24136
c34831 -60984 -36736
c50023 -62172 18200
c48894 -60720 58520
c48893 -62172 -2968
c9926 -62172 3080
c43675 -61710 -37240
c39903 -62172 6104
c22171 -62172 11144
c11060 -59928 -58408
c14331 -62172 52976
c34849 -62172 -20104
c48834 -62172 -27160
c48902 -62172 21728
c42644 -60720 61040
c18291 -62172 -43288
c50092 -61644 37352
c43752 -62172 45416
c11076 -62172 -9520
c23196 -62172 9632
c37329 -62172 -45808
c28103 -62172 -25648
c17971 -62172 27272
c23244 -62172 -8008
c314 -60720 58016
c360 -62172 24248
c42772 -61710 -47320
c43392 -62172 -32200
c4039 -62172 15680
c35390 -61248 -23632
c16995 -61644 5600
c43451 -61644 34328
c22855 -61380 -31192
c49889 -61644 -18088
c22251 -61644 -25648
c19978 -62172 56504
c5649 -60720 59024
c6736 -62172 25256
c43486 -62172 36848
c29093 -62172 -45304
c28235 -60918 -37240
c11018 -61644 -41272
c23030 -62172 -43792
c1893 -60720 -61936
c32028 -62172 -37744
c40436 -62172 -4984
c12849 -62172 -54376
c2135 -61380 -40264
c8107 -61644 -40768
c12160 -62172 -34720
c45483 -62172 -29680
c16667 -61248 -31696
c46810 -60720 -55888
c6151 -61512 5096
c18802 -60720 42896
c4389 -60720 -55384
c39087 -62172 21224
c32854 -61644 34832
c8291 -60720 41888
c46742 -62172 35336
c7860 -60720 57512
c19240 -61380 -30688
c39104 -61644 9632
c5137 -60720 -61432
c16641 -60720 54992
c16451 -62172 -39760
c16634 -61380 20720
c12118 -62172 47936
c17503 -61248 -34720
c30459 -60786 -47320
c1123 -61248 5600
c39017 -60654 48944
c26076 -60720 43400
c26074 -60720 59528
c26631 -62172 32816
c26707 -60852 -45808
c40984 -59994 -36232
c32692 -62172 26264
c32708 -61644 -20104
c12297 -60720 -60928
c45147 -62172 26768
c47079 -61248 48440
c35801 -61248 49448
c7985 -62172 19208
c10394 -61512 -9016
c30982 -61644 35336
c6433 -62172 1568
c47039 -61248 -51856
c24785 -62172 49952
c1030 -62172 -50848
c18744 -62172 30800
c24853 -60720 57008
c14567 -61116 34832
c11622 -61644 -17584
c9270 -62172 29792
c33680 -60456 -35728
c1448 -60390 31808
c16669 -60456 -35224
c14678 -62172 24752
c25866 -61248 -34216
c25367 -60852 -40264
c45809 -60720 54488
c25863 -60720 53984
c3088 -61248 -51352
c25392 -61116 37352
c20852 -62172 -16072
c11830 -60720 23240
c1195 -61644 -39760
c38896 -61644 27272
c19081 -62172 -44296
c25902 -62172 -5488
c11920 -62172 -30184
c20804 -61248 19712
c33122 -62172 39872
c13795 -62172 -15064
c30713 -62172 39368
c25519 -61380 16184
c16507 -62172 3584
c38814 -62172 -21616
c25653 -62172 -38752
c17410 -61116 -8512
c36035 -62172 -7504
c19134 -60720 56504
c41078 -61116 -25144
c33393 -60720 55496
c5033 -62172 2576
c1379 -61380 21224
c20984 -62172 1064
c33365 -61380 -7504
c38965 -62172 40880
c41386 -62172 11648
c11785 -60720 -57904
c10259 -60852 37856
c6205 -60720 -3472
c47798 -61248 47936
c26036 -62040 47432
c2465 -62172 -6496
c18923 -61248 16688
c11802 -60720 -3976
c14656 -60720 -56392
c33016 -60984 39368
c25912 -61248 46424
c25330 -62172 8624
c41356 -61248 49952
c17370 -60720 -41776
c20910 -60984 -9016
c20545 -61248 15680
c27004 -62172 -952
c4296 -60852 43904
c45072 -60720 -57400
c11466 -62172 15176
c33926 -60720 60536
c7383 -60720 -54880
c44909 -61380 -19600
c18672 -62172 30296
c26836 -61380 -5992
c38099 -61116 -19096
c1549 -61644 33824
c45002 -61248 19208
c12397 -61644 2072
c30044 -62172 -49840
c36254 -60720 -58912
c955 -60720 6608
c14902 -60720 -42280
c44653 -62172 50456
c18651 -62172 9128
c38058 -61116 -39760
c7328 -60720 -54376
c26932 -60720 -4480
c18669 -60852 -2464
c44938 -60720 7112
c149 -61248 45920
c5920 -62172 -39256
c38063 -61248 -37744
c10485 -60720 -42784
c44684 -62172 40376
c37910 -61116 47432
c32575 -62172 13160
c18621 -61116 -18088
c14451 -62172 -59920
c10089 -62172 -15568
c5206 -60984 5096
c8240 -60852 10640
c16715 -59730 48944
c9566 -61644 -52864
c40809 -60720 41384
c32562 -61644 -28168
c44626 -60060 32312
c41925 -60060 -36736
c18605 -62172 13664
c36381 -60852 -52360
c16687 -62172 -14560
c19480 -60126 -37240
c39332 -60588 20216
c50704 -60720 36848
c39353 -62172 -33712
c41707 -62172 560
c20557 -60720 35840
c27350 -60852 38864
c13528 -60720 56000
c17598 -60588 20720
c33831 -62172 33320
c18630 -60720 22736
c4242 -60324 -40264
c7940 -62172 -1456
c19979 -61380 -15568
c8001 -62172 44912
c25224 -61248 -47824
c4943 -60522 -46816
c29330 -60720 -46312
c35410 -62172 -48328
c15774 -61380 -48328
c14974 -60456 -47824
c9657 -62106 14168
c30029 -62106 14672
c318 -61248 -22624
c22118 -62172 51968
c47883 -61248 -23128
c42010 -60720 40880
c47134 -60720 6104
c23115 -60720 40376
c5696 -62172 -20608
c3601 -61248 46928
c26913 -60852 4592
c32681 -61248 -38752
c1630 -62172 -12544
c47405 -60720 36344
c10674 -62172 -21112
c37323 -60720 39872
c13980 -62172 -50344
c36592 -60852 10136
c9368 -60852 52472
c33370 -60852 -20104
c18072 -61248 50456
c40200 -60324 49448
c30177 -62172 -13048
c553 -62172 25760
c41945 -61248 44912
c24883 -60852 -18592
c47626 -60720 -39256
c38135 -60192 -40768
c42330 -60324 -39256
c45371 -60720 -1456
c43167 -60852 -23128
c48441 -60720 52976
c50345 -60588 -19096
c34648 -62172 -10024
c24600 -62172 -49336
c33089 -60192 47432
c20591 -60324 47936
c36115 -60324 46928
c23735 -60324 48440
c28833 -59730 -46816
c16812 -61116 33824
c47822 -60456 -38752
c44649 -60192 -41272
c26715 -60852 51968
c24339 -59664 -39760
c41828 -60060 -38752
c10030 -59796 -2968
c9888 -62172 51464
c36064 -62106 -13552
c23085 -60324 38360
c31387 -61380 -5488
c31715 -60720 -24136
c28368 -60852 -12544
c37940 -60720 53480
c38706 -60720 -44800
c50548 -61248 56
c3643 -60852 -14056
c30499 -61248 -20608
c38816 -60324 52472
c4838 -60720 -43288
c36209 -61512 9128
c45114 -62172 -10528
c18365 -60852 -8008
c22269 -61248 -21112
c18540 -60720 22232
c35143 -60984 51464
c39602 -60192 52976
c24816 -60588 -19600
c24910 -60852 11144
c34294 -60720 33824
c11337 -60720 -13048
c37286 -60720 23744
c40146 -60720 -43792
c15028 -60720 -20608
c25145 -60852 44408
c30560 -60456 44408
c9137 -62172 -11536
c50170 -61908 -10024
c10021 -60852 1064
c23641 -61578 50960
c13438 -59928 -20104
c9350 -60720 21728
c31466 -60588 21224
c11974 -60720 44912
c597 -60720 -52864
c32899 -60192 9632
c32416 -62172 -12040
c26401 -60984 56
c26884 -61380 -16072
c12017 -60852 1568
c3128 -60720 -9520
c44056 -61644 -50344
c36485 -61248 45416
c44566 -60720 45416
c46683 -61314 8624
c38104 -61380 -16576
c18073 -60456 -9520
c2560 -61578 -448
c6530 -59796 39872
c42464 -60720 -21112
c41370 -60060 44408
c5785 -61248 -14560
c31082 -60852 2576
c46622 -60060 -20608
c11224 -59796 53480
c39213 -60588 -12040
c46213 -60720 -50344
c15617 -61380 18200
c8533 -61248 18704
c43887 -60456 -23128
c17374 -62172 -53368
c205 -61380 -17080
c37218 -60588 1064
c11396 -60324 -10024
c50203 -59796 47936
c41881 -59664 47432
c45238 -60852 -6496
c36167 -61644 -53368
c12268 -61776 27776
c1777 -60852 -49840
c24791 -60588 -10528
c32744 -60852 -24640
c41789 -61116 -17584
c38928 -60324 -22624
c559 -59400 43904
c34580 -60588 -11536
c30267 -60588 17696
c27020 -60060 51464
c39882 -60720 -44296
c22881 -59796 -44800
c25879 -59928 -46312
c39268 -62106 -11032
c35674 -59532 -45808
c8346 -62172 -7000
c5124 -59928 -18592
c3059 -60522 -11032
c31925 -60852 -49336
c28430 -60852 31304
c7920 -60060 -5992
c4597 -59400 52472
c4205 -59532 51968
c18431 -62172 -48832
c4916 -59928 22232
c41010 -61644 -48832
c32676 -62172 12656
c48294 -61644 -27160
c16517 -59928 -49336
c48250 -61644 28280
c37937 -60456 -16072
c8019 -61644 -26656
c39178 -60456 -17584
c3080 -60852 3080
c680 -60192 35336
c9075 -60588 -8008
c15696 -60060 -17080
c25825 -60456 -48832
c1977 -61248 26768
c46315 -61116 -25648
c29210 -60522 -13552
c14057 -59268 43400
c1907 -59268 42896
c18212 -60588 -48328
c44308 -59928 21728
c30185 -59928 -52360
c7731 -59664 -49840
c13168 -60192 27272
c20264 -60258 -11032
c45869 -60852 13160
c15583 -60456 18200
c39339 -61842 -26152
c6118 -60852 -16576
c27017 -60984 30800
c4883 -59532 -48832
c3667 -60852 -7000
c44349 -61248 28784
c39777 -60720 26264
c9873 -61380 -15064
c30519 -60192 -14056
c2527 -60852 13664
c30775 -60324 -27160
c3763 -60324 2072
c45957 -59796 -50344
c4930 -60720 -15064
c33656 -61314 29288
c38972 -59532 22232
c38103 -59532 -45304
c42293 -61842 12152
c11328 -60852 -30184
c45216 -60324 -51856
c34872 -60324 17192
c21448 -59268 -45304
c1655 -60852 56
c5809 -60852 3584
c42866 -59796 39368
c23336 -60324 -53368
c41965 -59268 58016
c50188 -61116 -28672
c23215 -60720 5600
c32630 -59664 -19600
c13880 -59532 21728
c14839 -59004 -45304
c21614 -60720 560
c3091 -59796 -17584
c22087 -59796 27776
c489 -60522 -26152
c12088 -60456 -22120
c30686 -59268 52976
c8590 -60588 -25144
c26171 -60852 12656
c8295 -61314 -448
c35856 -59268 -61936
c43739 -59664 28280
c18678 -59994 -51352
c34901 -60390 -50848
c9401 -60456 -9016
c21820 -60588 2576
c30504 -60324 28784
c45308 -60324 -26656
c35646 -60456 16688
c48987 -60258 -26152
c35587 -60390 50960
c10538 -60654 12152
c50312 -59994 29288
c35922 -61380 -53872
c11890 -60258 50960
c33559 -59268 -10528
c41508 -60060 2072
c2363 -59400 -51856
c30226 -59268 -12544
c42749 -59268 26768
c19305 -59796 48440
c8649 -60060 1064
c46305 -61116 29792
c13624 -60588 -24640
c43359 -60456 2576
c18420 -60060 -7504
c31977 -59796 1064
c33521 -60720 30296
c33477 -59400 -52864
c28822 -59004 -11536
c6352 -60852 -53872
c46608 -59928 13664
c17292 -61644 25760
c47917 -60786 -14560
c35362 -59004 -12040
c27194 -59664 25760
c27767 -60456 16184
c39831 -60918 -27664
c30904 -59928 -7504
c2923 -59928 16688
c25566 -59796 -25648
c32830 -59928 -53872
c6788 -59004 -10528
c46527 -59004 -10024
c16692 -59532 44408
c34677 -59664 3584
c4058 -60060 -8008
c21519 -59136 -53368
c38154 -60060 -15064
c24417 -59400 560
c48336 -59994 -26152
c26159 -60456 15680
c2293 -60720 11648
c5055 -59532 11648
c28753 -60060 -15568
c6712 -59664 13664
c30453 -59928 -16072
c23510 -60456 -24136
c48682 -59928 -14056
c18209 -59532 1568
c16684 -59796 2072
c11325 -59928 38864
c38257 -59994 -27664
c2670 -59136 -12544
c40063 -59664 -8008
c23275 -60060 -5488
c22866 -59136 -13048
c37198 -59532 -9016
c19836 -59532 -8008
c40604 -59664 -6496
c32818 -58674 -11032
c22554 -60258 -8512
c24008 -59268 -24640
c48099 -59796 -23632
c45269 -60324 -23128
c49962 -59400 -26656
c23646 -59004 -52360
c49662 -59532 3080
c19576 -59268 -8008
c38962 -59268 22736
c11442 -59928 -16576
c9037 -59268 1568
c9174 -58872 13160
c35508 -61380 -29680
c22756 -61050 -29176
c16107 -60390 11144
c20714 -59004 -13048
c369 -59928 38360
c715 -60390 15176
c47494 -60654 14672
c261 -60456 -31192
c45976 -59136 -26656
c35142 -59268 -25144
c35708 -59268 2576
c31408 -60324 50456
c36847 -59004 3080
c25105 -59136 29792
c43104 -60456 -30688
c37724 -59004 1568
c6192 -59268 23240
c2908 -60126 10640
c14924 -59532 -7000
c11545 -58608 -10528
c15230 -59136 560
c28784 -59268 56
c39965 -59664 30800
c3624 -59532 -25648
c39857 -59466 12152
c47222 -59664 44912
c5684 -59730 14672
c50722 -59532 -30184
c16386 -58872 -15568
c39408 -59004 -27160
c41588 -59532 31304
c15893 -60984 -33208
c35463 -58872 -12040
c39096 -59400 -9016
c50717 -59730 -448
c14847 -58872 -9520
c47575 -59796 -28672
c4497 -59202 12152
c28151 -59136 48440
c12836 -58608 13160
c562 -60324 18704
c44963 -61050 -33712
c48641 -58608 -10024
c50698 -59928 6608
c14044 -59004 -7504
c49530 -59268 -3976
c1310 -61182 -32704
c17962 -60720 -28168
c5441 -60720 -952
c3462 -59928 23744
c27749 -59136 -8008
c44086 -60060 -29680
c36790 -59004 -49336
c27806 -59136 -16576
c14105 -59400 -952
c49105 -59994 10136
c5614 -58608 -9520
c36287 -59202 31808
c33185 -59400 17192
c7902 -58806 48944
c2000 -59466 -14560
c43221 -59400 49448
c15124 -58344 28784
c17734 -58344 -10528
c40658 -58872 32312
c36649 -59004 -9016
c13037 -59730 -29176
c50895 -60192 -1456
c29350 -60720 25256
c11254 -58608 -12040
c48479 -58872 12656
c49751 -59664 50456
c18277 -60456 -28168
c15843 -59664 39872
c46850 -59334 -13552
c40119 -59070 -13552
c44110 -60456 -31696
c45965 -58740 -9016
c41691 -58740 -13048
c45686 -59004 -24640
c11175 -59796 -1456
c31006 -58872 -5992
c44998 -59664 -18088
c34160 -58740 3080
c46368 -59136 -30688
c3218 -59268 38864
c43661 -59532 -18592
c2760 -59136 -31192
c50385 -59862 4592
c43107 -59004 -23128
c29547 -59268 -25648
c8504 -58740 -16072
c26267 -59268 -4480
c17034 -59466 -29176
c35393 -59928 37856
c5471 -59268 44408
c43475 -59598 45416
c2505 -59004 39368
c6773 -58740 -15064
c5741 -60126 -8512
c13292 -60786 14168
c28805 -58872 -24136
c1373 -59466 14168
c6615 -58872 -14056
c15470 -59928 6104
c19802 -59136 -17080
c10082 -58740 1568
c46806 -58542 14168
c11608 -59598 40376
c41102 -60720 7616
c28818 -58740 47936
c30905 -58872 -28672
c33678 -60192 -22624
c24140 -60192 -31696
c41763 -59202 50960
c42927 -58740 -14056
c13713 -60126 34328
c25553 -59400 5600
c43440 -60654 32816
c8450 -59532 -4984
c9272 -58212 13160
c16477 -57948 13160
c9956 -59070 4088
c5971 -59334 32816
c22976 -59268 -31696
c33738 -58740 23240
c5265 -58344 -10024
c3700 -61116 33320
c46453 -58872 -45304
c29180 -60456 -37744
c22282 -60192 8120
c48955 -58740 -24640
c14765 -58212 -10024
c4830 -60258 -34216
c6420 -58608 -24136
c13449 -58476 -24640
c19163 -59664 49952
c37798 -59136 -29680
c21147 -59136 15680
c16126 -59268 38360
c28559 -59532 34832
c31783 -58212 1064
c432 -59202 -37240
c28793 -60918 -32200
c25971 -58872 -17080
c43439 -58608 -28672
c15544 -59136 -28168
c35657 -59796 33320
c41723 -58476 -15064
c51283 -58476 -23632
c973 -58080 13664
c27308 -58872 -44800
c9837 -58740 30296
c7144 -59400 7616
c5655 -57750 4088
c37595 -59268 7112
c36118 -59004 50456
c48333 -58608 -11536
c33684 -58344 -28672
c32146 -59136 22232
c48805 -59268 17696
c12309 -59334 -47320
c10118 -58806 -47320
c12444 -59532 37856
c34846 -59004 -952
c4822 -58344 11648
c48106 -59136 37856
c12734 -59400 25256
c31778 -59730 -33712
c5293 -59994 -34216
c38669 -59400 -17584
c31992 -58212 -30184
c15711 -58608 23744
c44464 -59070 -51352
c42795 -58344 -25144
c17075 -58212 -29680
c35345 -58674 34328
c47988 -59070 -26152
c18516 -58938 14672
c4991 -58344 3584
c23255 -59598 -32200
c22939 -58806 11144
c18167 -59862 -32704
c28968 -58872 -22624
c4860 -59136 -37744
c20296 -59664 -33208
c7613 -57684 13160
c48400 -58608 38864
c6070 -59730 -34216
c39084 -60126 -34720
c18761 -58080 -23128
c22166 -58344 -9520
c6391 -59268 -61432
c39520 -59268 -60928
c846 -57816 -61936
c24358 -59994 -60424
c48850 -57816 -61432
c35421 -58542 -60424
c22742 -58542 10640
c14247 -59664 -35224
c4795 -59268 -38752
c42889 -58740 26264
c49237 -58410 -448
c20739 -58476 48440
c37391 -58872 -31192
c50578 -58476 38360
c36193 -60126 -22120
c11180 -58938 -32704
c44913 -58740 -33208
c41136 -57816 -60928
c18574 -59532 5096
c12095 -58872 -7504
c42401 -59268 -3472
c37679 -59532 -38248
c24324 -59004 -3472
c30495 -58608 47432
c50390 -60324 37352
c11376 -60588 24752
c37593 -59004 -25648
c11406 -57816 22736
c182 -58476 -952
c23600 -58080 -28672
c22692 -58806 -34216
c21346 -59664 9632
c13369 -58080 -15568
c17726 -59862 33824
c5497 -59664 -47824
c9933 -59004 49448
c35981 -57948 -25144
c2462 -58872 -26656
c36659 -58806 -34720
c279 -58080 -15064
c47816 -59664 24752
c24218 -58740 49952
c30860 -58608 16688
c25205 -57684 30800
c48976 -57948 56
c8917 -58872 15680
c29489 -59070 15176
c6675 -57816 13664
c23232 -58608 -13048
c15259 -59136 -17584
c16366 -59070 -27664
c294 -59136 40880
c46548 -59664 36848
c32763 -58146 -29176
c47537 -59268 -36736
c50984 -59664 9128
c28031 -58806 -27664
c10524 -58344 -36736
c25043 -58278 -32200
c2721 -59466 4592
c17549 -58080 23744
c36760 -57684 12656
c7112 -58872 -40264
c5774 -58344 -31696
c36725 -58344 -6496
c19460 -58938 -51352
c51305 -58740 36848
c11371 -58080 -31696
c12882 -58608 -9016
c9136 -58542 11144
c47330 -58212 37856
c40507 -58740 6104
c15177 -58344 -11536
c26975 -58014 32816
c4192 -58212 -51856
c15270 -58080 -52360
c1726 -58476 -9016
c27591 -58806 -33712
c13663 -58476 33320
c42677 -58740 -8008
c6128 -58608 -47824
c24645 -57948 -29680
c13073 -58212 21728
c9011 -57354 -32200
c41063 -57882 -51352
c17348 -58410 11144
c37253 -58674 10136
c27868 -57816 26264
c33786 -59400 -21616
c19392 -59730 8624
c41177 -59730 -8512
c45319 -58476 9632
c1440 -57552 31304
c7654 -59202 4592
c40670 -58476 -7504
c11716 -58212 -30688
c29462 -58740 -27160
c42403 -59070 -4984
c27513 -59202 -22120
c34824 -57618 12152
c33151 -59730 -21112
c2915 -58542 33824
c3920 -57816 -28672
c12660 -58806 -26152
c48847 -59664 -1960
c36188 -58080 -10528
c34720 -58344 -17080
c9073 -59268 -57904
c38822 -58080 -7504
c48148 -58608 5096
c6949 -57882 -33712
c30838 -58212 -52864
c28412 -58212 -53368
c32134 -57882 -37240
c21011 -59004 8120
c35884 -59532 -35728
c5276 -59334 -8512
c24656 -57288 13160
c11245 -58542 -27664
c43753 -58938 -22120
c14946 -58938 -8512
c43190 -57816 560
c1637 -58344 39368
c40760 -58806 -46816
c41516 -58278 -47320
c7672 -57816 -27160
c37945 -58146 11144
c10180 -57552 -28672
c12803 -58212 -6496
c45611 -57882 -448
c46828 -58212 17192
c4962 -58080 -8008
c14400 -58212 -16576
c37094 -57618 -33712
c48339 -58014 -32704
c34605 -57816 -28168
c16911 -58476 -58408
c23988 -58080 17696
c49539 -58476 -1456
c47540 -57618 -448
c18489 -59730 19712
c37339 -57750 -32704
c39864 -58278 10640
c32794 -57552 32312
c34371 -58212 -9016
c10133 -58344 -24136
c25118 -59928 19208
c26220 -58740 -3472
c30908 -58344 -35224
c32604 -58542 -8512
c6398 -57222 31808
c12754 -59004 37352
c37429 -59136 -39760
c41367 -57948 -26656
c10655 -57684 11648
c16044 -57222 -29176
c50709 -57948 -9520
c20582 -57552 11648
c40428 -58278 -8512
c98 -58080 -24136
c20666 -57684 -51856
c23598 -57684 -52864
c24952 -57486 -32704
c40666 -58476 18200
c2611 -58080 25256
c4306 -57156 33320
c10753 -58212 27272
c18728 -58080 7616
c218 -58212 -7000
c47054 -56628 32312
c43943 -58674 -4984
c19684 -58740 24752
c11344 -58080 3584
c10111 -57684 25760
c12197 -58608 6608
c35789 -58542 -14560
c50357 -58542 -26152
c25727 -58608 37352
c11041 -57948 7112
c13439 -59136 16184
c39829 -56298 31808
c25789 -59796 24248
c9928 -58146 -8512
c23380 -59664 19208
c20024 -57882 -8512
c13068 -57816 -9016
c16298 -57816 -7504
c42475 -58608 15680
c17314 -57816 -7000
c19033 -57816 -8008
c4037 -58014 -22120
c24087 -59268 -1960
c29874 -57024 -29680
c29510 -59400 19208
c4046 -58740 46928
c7901 -59070 19712
c27744 -58476 -53872
c46659 -57684 -53368
c46437 -59004 -1960
c3686 -58080 -17080
c10026 -57816 -6496
c17092 -59202 -36232
c17738 -57288 -28672
c24492 -57684 -9016
c16084 -59334 -20608
c27196 -58476 9128
c10356 -59400 24248
c50593 -57948 -15064
c50133 -58608 -38248
c5812 -57222 -32704
c37769 -58080 5600
c31652 -59268 54488
c49445 -57948 -3976
c1686 -58476 -5488
c16178 -57684 25256
c21168 -56892 -30184
c41876 -57816 -24136
c16431 -58014 4592
c37171 -58080 48440
c46238 -57948 -16576
c34126 -59268 -20104
c46416 -57684 -9520
c4641 -57420 26264
c49126 -57420 -33208
c33339 -57618 -8512
c39622 -57684 -8008
c46319 -58212 -1456
c23769 -57948 16184
c16726 -56958 -32704
c4453 -58608 42896
c36753 -58146 48944
c5862 -57552 -7504
c2816 -58344 24752
c7343 -58212 9128
c18184 -57156 -33208
c24075 -57816 37856
c3266 -58212 -39760
c47412 -58476 -13048
c15116 -58278 -36232
c18472 -57420 16688
c38626 -59070 -18592
c17687 -59136 -58912
c43775 -58806 -2968
c32045 -57816 47936
c47703 -58872 24248
c17378 -58740 19208
c37934 -58080 -14056
c46852 -58344 -5488
c1990 -57420 -7504
c32321 -59004 18704
c44442 -57420 25760
c26803 -57552 -52360
c8676 -57948 24752
c15573 -57684 -6496
c18106 -57816 5600
c7401 -58872 18704
c45405 -58410 19712
c11462 -57288 25256
c39297 -58476 18704
c44425 -57486 -34216
c51004 -58344 24248
c20744 -58344 -20104
c17528 -57816 27272
c39968 -57552 -952
c27477 -57684 -7000
c33814 -58740 -2464
c40235 -58014 -36232
c41226 -58608 -2464
c38379 -58608 -1960
c925 -57684 24752
c11202 -57948 24248
c3981 -57354 12152
c11871 -57948 -53872
c5369 -57618 -37240
c24760 -58344 19208
c31861 -58014 19712
c35355 -58542 -39256
c6309 -59202 20216
c40684 -56694 -32704
c42501 -58872 35336
c4028 -57948 -1456
c13867 -58014 29288
c14860 -57420 24752
c26073 -57156 25760
c13340 -56892 -33208
c34265 -57552 -22624
c24310 -58476 -21616
c20382 -58410 -2968
c38671 -57684 3584
c4974 -58344 49952
c5694 -58212 18200
c14764 -58476 -2464
c50270 -58080 18704
c30367 -58806 20216
c32995 -57024 25256
c517 -57024 26264
c46245 -57288 26768
c45922 -57420 -8008
c45775 -59268 -19600
c46117 -57948 -31192
c5097 -57948 19208
c9097 -58476 6608
c25010 -58410 20216
c13341 -57684 18704
c3936 -58410 -21112
c26473 -57420 -36736
c21063 -58872 53480
c21091 -58806 15176
c15313 -57156 16688
c39016 -57816 38360
c29278 -57816 19208
c9501 -57618 15176
c22238 -58014 20216
c36401 -57750 -36232
c26766 -57618 19712
c35188 -56892 26264
c10790 -58278 -46816
c44026 -58410 21224
c17903 -58344 50456
c13257 -57552 24248
c43764 -57156 24752
c36086 -57816 9632
c6014 -57552 -28168
c33940 -57882 -34720
c6068 -56892 25760
c31080 -58410 2576
c35565 -57288 24248
c5012 -58344 -50848
c36848 -57948 38864
c31522 -57816 18200
c20166 -57684 19208
c41872 -57552 19208
c45568 -58212 -37744
c417 -59400 -48328
c44565 -57024 24752
c3490 -57156 24248
c41706 -57684 8120
c51014 -57618 -34720
c35091 -58344 -38248
c9066 -57552 -5992
c30656 -56430 4088
c36951 -57420 3080
c1604 -57552 18200
c19311 -56892 24752
c14662 -56760 25760
c11740 -57948 -37744
c8395 -56760 26264
c17980 -56760 24752
c40813 -58080 -35224
c45009 -58938 54992
c36851 -58080 -38248
c33222 -57552 -24136
c23926 -58872 42392
c26056 -57288 18704
c40865 -57948 5096
c29763 -57156 19208
c5481 -58212 -35728
c21363 -57288 -5992
c19292 -58410 8624
c26805 -57816 -31696
c16587 -57816 -35224
c28107 -57156 -58408
c15979 -57750 20216
c31860 -57816 -10024
c9731 -58608 20720
c24700 -57024 26768
c20046 -57288 38360
c322 -58146 -21112
